1.474325195641749,1.499846048299084
0.7743167527728607,1.498634422745073
1.532084371547542,1.496414604653479
0.6288416647381292,1.493253157901644
1.030606877454433,1.489193642486674
0.9699856542823627,1.484095757729776
1.078784398212473,1.478114879457755
0.8612911599040111,1.471202299921792
0.9798646599828178,1.463178543495422
0.9107458282607445,1.4541862606811
0.8871174282894206,1.444260289287149
0.7589001369816454,1.43342766323945
0.7806537204041559,1.421562973857149
1.418312884141553,1.408783949133007
0.7173339170865549,1.394933197524204
0.4766527342365355,1.380112140647269
0.7561204112799903,1.364304442914473
0.5359075594303533,1.347416929380637
0.5362926632510802,1.329443821236282
0.788014936198959,1.310645779332552
1.080527778461218,1.290789385006688
0.9845331897881688,1.269852658947942
1.327524464852347,1.247807266023753
0.7079831179791873,1.224979545479899
1.300113184239779,1.201333921431109
0.7550393666280539,1.176743650322274
0.8336397445848578,1.151145034002186
1.114425840272166,1.124680033070032
1.067452174094607,1.097230174017177
0.6115889572282132,1.068820174320032
0.274125681717761,1.039369273765146
0.9403379268476286,1.00902015641869
0.9659413174902609,0.9777791225048065
0.7184409071916549,0.9458579511115301
0.8653083495357174,0.9131475373335598
0.8191126164812288,0.879587394518938
1.079099136472716,0.845192329545377
0.155814357527806,0.8099393119249765
0.6498375903370648,0.7738690020099855
0.6020989243870086,0.7371587465961315
0.4402940972926833,0.6998490915929475
0.7339056883467061,0.6620230895425414
0.7582223645126843,0.6235837345989381
0.6188110729700446,0.5844656559070364
0.826913567899666,0.5447528300959483
0.3308002603255522,0.504538377875992
0.5334937729517867,0.4637527410466392
0.5726131756168362,0.4224357807016442
0.812009543711169,0.3805507488704162
0.3824697023794126,0.3383653418436277
0.4896609662104287,0.2956640713930178
-0.03872092277608413,0.2527281286546126
-0.2599227945952118,0.2093948678599686
0.109738013039872,0.1658610076808044
0.3143573984271265,0.1221522279562976
0.1835755690660369,0.07831045980352136
0.2371696935886163,0.03424502915446744
-0.01377744161042161,-0.009878404942515781
0.03674485803787373,-0.05410624633645392
0.4294352837252325,-0.09849808323000271
0.2994512868021777,-0.1428104537227327
-0.4436829820114595,-0.1870186565524416
-0.0954157632738,-0.2310116795652353
-0.7254248495214342,-0.2747783446207421
-0.5530684392979864,-0.3183069609970582
-0.1299330497151183,-0.3615956278582677
0.2458833531442524,-0.4045704414744158
-0.1752042987999829,-0.4471851085318376
-0.9009187645159366,-0.4894119039291402
-0.7769203131107506,-0.5311990196014053
-0.3884977313409671,-0.5725307100230755
-1.080269721751991,-0.6135038439040494
-0.9158971684435953,-0.6539710112255448
-0.689343603146408,-0.6939042136194874
-0.06671368740192418,-0.7332854880128321
-1.155112448274722,-0.771959951012768
-0.5719377618775302,-0.8098154430372926
-0.8464422821809455,-0.8470289403998152
-0.7882056632574049,-0.8835511058115046
-0.9332289759763678,-0.9195101787647028
-0.6345734547660928,-0.9547423173981894
-0.8629255821677339,-0.9891726985963069
-0.8907699716568351,-1.022804971225577
-1.036847337776126,-1.055541558886883
-0.6709448669781104,-1.087395538490029
-0.2983034873504076,-1.11821057331048
-1.055636674196234,-1.148311579086225
-1.198593143863842,-1.177618937800755
-0.8524944809406624,-1.206196408006961
-0.4342595244809775,-1.233870075464331
-0.6926988485532974,-1.260469255545936
-0.9775431365860829,-1.286118785030218
-0.3971520655823718,-1.310886225767436
-0.6605149352746689,-1.334760529886357
-1.490889457131818,-1.357798203816355
-0.9375616995662397,-1.380053550415009
-1.305126111694601,-1.401148932632544
-0.7929867768738253,-1.421182026919805
-0.5518072112024404,-1.440112497040352
-1.227819131427995,-1.457992894785078
-1.005539868753693,-1.474877711223986
-1.008504162990042,-1.490729979897521
-1.418876130989812,-1.505573437876121
-0.6847479810194839,-1.519538477551545
-0.9264654880005639,-1.532437929514835
-0.8654956979450213,-1.544445419890009
-1.358738723617783,-1.555431574284553
-0.2164829891647421,-1.565419309592448
-1.15960075488544,-1.574351905946084
-0.2074043347188974,-1.582256644721789
-1.259243799689195,-1.589115802680419
-0.920823494691463,-1.594946038027342
-0.5393900708655529,-1.599616702935599
-1.232802872121757,-1.60334190039242
-1.274540105943042,-1.606143875318595
-0.8951121309893473,-1.608142259665386
-0.7013655495609492,-1.609157918293332
-0.7845176779875827,-1.609166877153338
-1.052524565422767,-1.608252561856478
-0.7975505333245618,-1.606395096359556
-0.2197410862390931,-1.603648500253815
-0.7527974431791501,-1.599853400699409
-0.9587387925956443,-1.594971646366977
-1.123690881081672,-1.589108930965889
-0.7350680935573972,-1.58222458295228
-0.7034117678032243,-1.574499953932625
-1.169943638103095,-1.565784246451674
-1.488699861885346,-1.556179692462781
-1.091499789825469,-1.545621735940861
-1.311641669356816,-1.534092462790148
-0.9866279850446484,-1.521572508404516
-1.059054591778445,-1.508132300702317
-1.382484838921987,-1.493771080713915
-0.6785419769017689,-1.478383286599335
-0.7906967777222124,-1.461946348532777
-0.8360576346687524,-1.444520223554597
-0.9860538135070503,-1.426173297259629
-0.783266593431339,-1.406745265662356
-0.4217376369655326,-1.386420526910069
-0.9543018661796476,-1.365060051149982
-0.8362969802338927,-1.342577872454188
-1.039809307122642,-1.319129143681246
-0.56660910994515,-1.294788620881799
-1.361454405706721,-1.269489992089729
-1.279200118939711,-1.243148300815011
-0.8976006240604888,-1.215757245850389
-1.510154210548585,-1.187347722839572
-0.8743199032944577,-1.157942247145734
-1.172394493335836,-1.127696610980431
-0.8394530422016324,-1.096692038327328
-0.7755130732704246,-1.064864112861227
-0.1890064443535686,-1.032129444255179
-0.8207703024104864,-0.9985242193640858
-0.5936065532111319,-0.9641986058357713
-0.8012772829110263,-0.9290345878642268
-0.5561348637618837,-0.8930528630503274
-0.7115625125963685,-0.8562492264559962
-0.7214149213711191,-0.8185377210749297
-0.3220725296888485,-0.7799928948124553
-1.073642386915171,-0.7408101796354891
-0.1661459616686679,-0.7010009275793309
-0.9092557795479355,-0.660461745890932
0.1200523173750163,-0.6192498107227077
-0.001596817543791262,-0.5774820728794027
-0.01200995920948028,-0.5352230402807223
-0.5749378739582416,-0.4924276805976346
-0.5621617981344054,-0.4491880213042901
-0.02032781438995163,-0.4054901345092873
-0.3185102092352715,-0.361457841053512
0.2443235550342127,-0.3171202603070876
0.2840446607718137,-0.2722901363023693
-0.05455092642894541,-0.2271913112057836
-0.03177226432280661,-0.1819799362938627
-0.6927331707227946,-0.1367390882587428
-0.4994461378888899,-0.09139564738072573
0.00463449926075446,-0.04588047860216611
0.2027436942181453,-0.0003093945636693134
0.1776698371921194,0.04505163038385945
